rmsd, with cst, default, filename 
12.5412015915, 400.157754307, -16.138764841, 4/manual_11.pdb
1599.69104004, 68286749.8014, 7.68613, 4/manual_171.pdb
0.0, nan, 8.82679, 4/manual_210.pdb
3.17611265182, 58.6588126204, -22.9305350801, 4/manual_1.pdb
460.151977539, 5568040.03072, 7.68613, 4/manual_135.pdb
15.7689704895, 165.58925668, -21.776271686, 4/manual_34.pdb
893.743286133, 20981546.3212, 7.68613, 4/manual_162.pdb
0.0, nan, 8.82679, 4/manual_226.pdb
1097.41796875, 32384236.9669, 7.68613, 4/manual_123.pdb
10.2789726257, 1503.11665054, 327.84436939, 4/manual_157.pdb
0.0, nan, 8.82679, 4/manual_203.pdb
11.1691617966, 1045.41815589, -20.4155094399, 4/manual_5.pdb
593.882019043, 9036403.78369, 7.68613, 4/manual_137.pdb
1113.48510742, 32234582.2986, 7.68613, 4/manual_122.pdb
13.4472303391, 4060.83149666, 253.824418039, 4/manual_104.pdb
37.2048530579, 34867.8180584, 7.68613, 4/manual_89.pdb
