rmsd, with cst, default, filename 
1824.12011719, 87634415.06, 7.68613, 24/manual_120.pdb
12.5415487289, 1859.90038174, 7.14681042355, 24/manual_52.pdb
13.8142242432, 872.048068626, 96.2716649059, 24/manual_116.pdb
0.0, nan, 8.82679, 24/manual_256.pdb
12.13422966, 677.980594475, 89.8343687094, 24/manual_75.pdb
277.877227783, 2242670.75683, 7.68613, 24/manual_211.pdb
12.9492883682, 2192.20001371, 1580.76296648, 24/manual_94.pdb
15.1489686966, 185.818252575, 118.428719824, 24/manual_8.pdb
15.1984186172, 149.828831267, 2.71806414504, 24/manual_32.pdb
11.4086475372, 548.850521448, -15.7521000549, 24/manual_68.pdb
0.0, nan, 8.82679, 24/manual_235.pdb
317.615692139, 2649601.18476, 7.68613, 24/manual_191.pdb
1045.67407227, 29147737.5562, 7.45294, 24/manual_144.pdb
1563.49865723, 65048476.9016, 7.68613, 24/manual_173.pdb
12.065495491, 3514.38337971, 164.374113924, 24/manual_22.pdb
11.0518827438, 199.198262782, -19.8954845603, 24/manual_41.pdb
12.3191604614, 817.579317589, 107.333711874, 24/manual_15.pdb
14.9892663956, 1407.26934865, 768.880907914, 24/manual_49.pdb
277.822967529, 2023486.50496, 7.68613, 24/manual_138.pdb
14.3580760956, 484.776456494, 53.2421012412, 24/manual_45.pdb
691.544433594, 12862609.1228, 7.68613, 24/manual_172.pdb
716.697265625, 13775241.5003, 7.68613, 24/manual_223.pdb
9.8817358017, 1550.8231202, 131.547991914, 24/manual_33.pdb
253.74961853, 1802767.89154, 7.68613, 24/manual_112.pdb
2517.14086914, 170234007.278, 7.68613, 24/manual_202.pdb
0.0, nan, 8.82679, 24/manual_231.pdb
14.1212291718, 1417.25577633, 936.416816913, 24/manual_18.pdb
201.819976807, 1033934.50473, 7.68613, 24/manual_91.pdb
797.242126465, 16904115.1758, 7.68613, 24/manual_167.pdb
9.87112045288, 439.145841122, 109.012702083, 24/manual_28.pdb
4.74182319641, 146.028211903, -0.931529882293, 24/manual_83.pdb
3532.44628906, 330435021.508, 7.45294, 24/manual_228.pdb
17.3780040741, 95.9900349453, -16.9793838649, 24/manual_3.pdb
616.878051758, 9904465.89639, 7.68613, 24/manual_160.pdb
6.86305999756, 252.989864637, 121.966146121, 24/manual_23.pdb
12.9961557388, 2247.83815552, 236.008105015, 24/manual_103.pdb
373.868988037, 3710254.40813, 7.68613, 24/manual_149.pdb
13.2641992569, 1205.78874086, 346.754009784, 24/manual_38.pdb
8.08214664459, 1706.26496744, 557.025206086, 24/manual_61.pdb
10.0807304382, 435.903617638, 287.449493057, 24/manual_72.pdb
11.049079895, 146.289501496, 1.95637911387, 24/manual_39.pdb
0.0, nan, 8.82679, 24/manual_262.pdb
8.77836418152, 1919.14543775, 1243.39425703, 24/manual_25.pdb
1077.15551758, 30324074.3898, 7.45294, 24/manual_165.pdb
6.16900587082, 428.817479986, 93.1673979044, 24/manual_4.pdb
2087.38696289, 115091209.674, 7.68613, 24/manual_213.pdb
639.328491211, 11112219.9888, 7.68613, 24/manual_174.pdb
10.5325908661, 369.090231558, -14.153834, 24/manual_16.pdb
8.08766460419, 641.62591393, 398.268734941, 24/manual_80.pdb
13.5595731735, 2057.52496067, -11.8478785994, 24/manual_82.pdb
0.0, nan, 8.82679, 24/manual_257.pdb
1077.52941895, 30867362.1444, 7.68613, 24/manual_164.pdb
1192.19897461, 38206750.2973, 7.68613, 24/manual_215.pdb
4630.11865234, 565330529.466, 7.45294, 24/manual_227.pdb
3058.28466797, 246450163.818, 7.68613, 24/manual_218.pdb
0.0, nan, 8.82679, 24/manual_260.pdb
1153.1159668, 34571404.0552, 7.68613, 24/manual_185.pdb
36.9966850281, 65615.8443363, 7.68613, 24/manual_221.pdb
636.51385498, 10938478.8456, 7.68613, 24/manual_121.pdb
0.0, nan, 8.82679, 24/manual_237.pdb
5.86911010742, 925.718526426, 126.043179045, 24/manual_54.pdb
9.20574092865, 787.289223166, -8.5146935, 24/manual_9.pdb
1828.1270752, 89483263.704, 7.68613, 24/manual_200.pdb
1565.52294922, 63934525.1081, 7.68613, 24/manual_197.pdb
0.0, nan, 8.82679, 24/manual_250.pdb
772.086975098, 15492572.6237, 7.68613, 24/manual_224.pdb
9.45663070679, 1514.89039882, 295.26275758, 24/manual_26.pdb
3.33166718483, 84.5408821977, -28.5761037298, 24/manual_73.pdb
146.209213257, 510778.517178, 7.68613, 24/manual_166.pdb
383.154144287, 3729623.58094, 7.68613, 24/manual_124.pdb
684.525756836, 12693806.274, 7.68613, 24/manual_125.pdb
533.391784668, 7307439.37665, 7.68613, 24/manual_153.pdb
200.200759888, 1229698.59237, 7.68613, 24/manual_199.pdb
0.0, nan, 8.82679, 24/manual_242.pdb
8.13505649567, 269.127233561, 62.6072662978, 24/manual_62.pdb
1596.90222168, 67478539.2078, 7.68613, 24/manual_195.pdb
44.9909477234, 67004.5159932, 7.68613, 24/manual_98.pdb
53.0246925354, 56652.7242788, 7.68613, 24/manual_99.pdb
19.3163261414, 4182.02081561, -7.47496317807, 24/manual_155.pdb
3735.91137695, 368438146.617, 7.68613, 24/manual_212.pdb
12.6643505096, 194.352116202, 7.55973105292, 24/manual_81.pdb
11.4417991638, 2246.23174972, 38.70210979, 24/manual_74.pdb
13.8352584839, 1038.43045496, 625.577782656, 24/manual_57.pdb
0.0, nan, 8.82679, 24/manual_233.pdb
8.81182765961, 93.3271435905, -32.9931564486, 24/manual_43.pdb
14.1398210526, 2516.34351048, 96.1120057959, 24/manual_58.pdb
0.0, nan, 8.82679, 24/manual_254.pdb
80.7612915039, 165569.065852, 7.68613, 24/manual_198.pdb
13.935382843, 2393.82997214, 192.659378488, 24/manual_102.pdb
13.5085802078, 102.73527776, -12.6780822845, 24/manual_69.pdb
2098.9140625, 115593536.654, 7.68613, 24/manual_184.pdb
0.0, nan, 8.82679, 24/manual_261.pdb
14.2718248367, 994.421420764, 569.041785779, 24/manual_11.pdb
897.707397461, 20863185.3695, 7.68613, 24/manual_171.pdb
1640.9317627, 70848007.9496, 7.68613, 24/manual_210.pdb
10.3442907333, 143.773848397, -25.2058205358, 24/manual_1.pdb
1385.32995605, 51506825.8032, 7.45294, 24/manual_135.pdb
10.0665874481, 482.028196182, -3.7415235, 24/manual_34.pdb
441.434936523, 5138472.04246, 7.68613, 24/manual_162.pdb
1622.70544434, 69772374.8458, 7.68613, 24/manual_226.pdb
626.985595703, 10701795.701, 7.68613, 24/manual_123.pdb
461.345581055, 5688153.33616, 7.68613, 24/manual_157.pdb
2030.98498535, 107972206.276, 7.68613, 24/manual_203.pdb
8.74004459381, 980.758903942, 151.333967243, 24/manual_5.pdb
2214.17211914, 130236014.902, 7.68613, 24/manual_137.pdb
2356.15917969, 145834374.649, 7.68613, 24/manual_122.pdb
64.7080612183, 134962.15455, 7.68613, 24/manual_104.pdb
17.8994445801, 2101.51012896, 559.547211325, 24/manual_89.pdb
