rmsd, with cst, default, filename 
18.8489360809, 32.0483142952, 3.66622, 11/manual_281.pdb
15.0751457214, -51.6646951704, -62.13605, 11/manual_77.pdb
22.9761695862, 20.3024132603, 5.00791, 11/manual_265.pdb
17.1605873108, 22.5814729495, 4.94606, 11/manual_187.pdb
3.51089596748, -61.9799648948, -75.82155, 11/manual_40.pdb
6.21112537384, 19.9753954975, 3.6646, 11/manual_244.pdb
9.04781532288, -53.9758268417, -69.58077, 11/manual_78.pdb
16.746421814, 31.6621449202, 2.54341, 11/manual_168.pdb
13.5799655914, -49.8678469839, -60.40203, 11/manual_30.pdb
15.1954317093, 19.9522835906, 5.00791, 11/manual_241.pdb
14.4449663162, -13.4011445049, -37.50762, 11/manual_127.pdb
19.1437473297, 5.19859854905, -18.22657, 11/manual_133.pdb
21.1998252869, 19.2581113342, 3.90118, 11/manual_206.pdb
16.7290859222, 25.2976207392, 7.41648, 11/manual_150.pdb
13.2938528061, -23.6644470254, -38.78049, 11/manual_47.pdb
11.2996044159, -30.2354792562, -52.21934, 11/manual_66.pdb
10.8246765137, -60.4773710883, -74.77662, 11/manual_126.pdb
7.64177465439, -53.7851455491, -64.48076, 11/manual_42.pdb
21.5224666595, 20.0642192998, 5.00791, 11/manual_234.pdb
12.6844272614, 1.46723226168, -66.32243, 11/manual_79.pdb
20.340045929, 19.3641316963, 5.00791, 11/manual_201.pdb
12.9928646088, -4.61836076104, -52.44752, 11/manual_35.pdb
6.18989133835, 20.0479503123, 1.07275, 11/manual_188.pdb
14.6851482391, -11.0284995055, -46.2, 11/manual_84.pdb
8.4484872818, -22.1955482234, -80.17057, 11/manual_97.pdb
6.53402137756, 22.8400490484, 6.79514, 11/manual_217.pdb
9.15675258636, -64.9711366246, -75.97909, 11/manual_90.pdb
25.2916488647, 26.0277001246, 3.76206, 11/manual_142.pdb
19.3763237, 19.8428785838, 4.32943, 11/manual_207.pdb
14.9495134354, 24.6042567549, 3.22617, 11/manual_158.pdb
14.4539909363, 39.5420128749, 7.59472, 11/manual_180.pdb
17.692773819, -26.8293455311, -39.71051, 11/manual_56.pdb
12.689245224, -33.5525569309, -43.00797, 11/manual_21.pdb
0.0, nan, 11.78944, 11/manual_293.pdb
17.2024078369, 33.9551704225, 10.28146, 11/manual_230.pdb
21.9812488556, 29.9566186325, -1.44482, 11/manual_238.pdb
11.7755489349, -58.0855942544, -78.93069, 11/manual_60.pdb
14.7683382034, 25.1220642211, 5.38225, 11/manual_269.pdb
18.9565372467, -20.3194902433, -35.69852, 11/manual_14.pdb
13.3909788132, -19.8577271654, -33.35665, 11/manual_53.pdb
15.6593370438, 27.0050816845, 5.28024, 11/manual_136.pdb
14.9307861328, 14.6555202423, -75.76205, 11/manual_109.pdb
9.29889583588, 29.2264260889, 4.96421, 11/manual_232.pdb
16.5549755096, 19.6286108605, 5.2744, 11/manual_266.pdb
4.68899869919, 21.5299242226, 3.57892, 11/manual_179.pdb
13.790722847, -36.0021176839, -60.03173, 11/manual_65.pdb
13.3577451706, 26.7683158362, 7.5601, 11/manual_143.pdb
15.6170320511, -21.0952023979, -45.96026, 11/manual_110.pdb
10.8035039902, -24.8265516503, -68.61966, 11/manual_31.pdb
0.0, nan, 11.78944, 11/manual_296.pdb
18.3641967773, -19.3622305145, -40.12676, 11/manual_128.pdb
17.0516624451, -22.3529636475, -41.81078, 11/manual_24.pdb
8.64732170105, -36.2399035482, -48.27523, 11/manual_10.pdb
19.1978740692, 24.1646941443, 5.2411, 11/manual_253.pdb
13.427113533, -26.552558849, -50.34914, 11/manual_59.pdb
18.2481498718, 2.81088938259, -32.75167, 11/manual_92.pdb
18.058599472, 22.0419222174, 2.84399, 11/manual_177.pdb
10.4136829376, -10.5624081737, -44.91107, 11/manual_51.pdb
13.5696983337, 69.5496084197, 7.20732, 11/manual_229.pdb
14.6892776489, 54.7124520407, -26.53054, 11/manual_36.pdb
16.3039894104, 21.0630544486, -0.49012, 11/manual_204.pdb
16.625837326, -14.7586580241, -38.49542, 11/manual_86.pdb
18.9579296112, 23.281054294, 4.69043, 11/manual_283.pdb
11.4734954834, 14.9165727889, -1.94775, 11/manual_175.pdb
15.2604322433, 27.2550674862, 5.4425, 11/manual_251.pdb
10.8537731171, 23.9054001718, 7.20714, 11/manual_245.pdb
8.71087265015, 21.0987377296, 1.57274, 11/manual_194.pdb
0.0, nan, 11.78944, 11/manual_290.pdb
15.2961120605, 40.1564473103, 2.33617, 11/manual_170.pdb
14.5376873016, -19.7096930036, -32.70274, 11/manual_87.pdb
19.3634986877, -25.8169899889, -35.76596, 11/manual_85.pdb
9.29149150848, -47.5018992217, -64.09783, 11/manual_48.pdb
